"","Closing_Balance_Today","Opening_Balance_Today","Opening_Balance_This_Month","Opening_Balance_This_Fiscal_Year","Fiscal_Year","Fiscal_Quarter_Number","Calender_Year","Calender_Quarter_Number","Calender_Month_Number","Calender_Day_Number"
"281",1011943.31614048,1016101.41747771,1115870.13510375,1780858.90647636,2020.98260735672,2.99746229351919,5.02155525454087,1.8416707022176,4.49771987330961,21.0038179054977
"282",1021738.54326312,1026351.25547761,1125982.53201729,1780326.8804167,2020.98131838304,2.99699481627731,5.02023394238518,1.84133257890645,4.49783030843075,20.0059960614748
"283",1020271.4787976,1025383.2623017,1125539.36392132,1780197.49026275,2020.98134201165,2.99697822716374,5.0203233810368,1.84105274961736,4.49882227050185,19.008310131343
"284",1010986.68750788,1017623.21910942,1119665.65940782,1780545.17013582,2020.98196851162,2.99724063254837,5.02123233416772,1.84018534237379,4.50207640279246,16.0063413579228
"285",977682.401925157,984946.138111507,1089392.87844424,1781720.4740344,2020.98569869524,2.9985332574116,5.02531837868039,1.84005452363321,4.50552949018696,15.0063788604182
"286",947135.715666414,955027.277101716,1061750.57428274,1783579.53366626,2020.98908858156,2.99987809027549,5.02909928422599,1.83983527962985,4.50862176010255,13.993879837301
"287",950460.033830481,958833.333103657,1065804.43377046,1783386.37917721,2020.98855118386,2.99969202748678,5.0285940762445,1.83952045794756,4.50921876267908,12.9944175373567
"288",949699.038331155,958569.534588581,1066026.67149216,1783293.82444646,2020.98849102128,2.99966007360104,5.02859826714008,1.8392310901574,4.51014395553578,11.995730968014
"289",945588.92078344,955962.585302557,1064998.32580475,1783378.20581136,2020.98851631314,2.99969903533617,5.02885499196716,1.83834432001764,4.51300756302961,8.99495111920978
"290",955978.302492907,966806.161153604,1075675.29061664,1782956.07682298,2020.98715492303,2.99923502801989,5.02746600709292,1.83799069178508,4.51304719133028,7.99502627252176
"291",979867.035026673,991091.886225461,1098988.89723699,1781785.50534483,2020.98422662808,2.99817531896119,5.02437236125149,1.8375923862844,4.51207945276351,6.99918695977692
"292",1000867.14762037,1012499.09281916,1119589.95337843,1780629.68201372,2020.98163713615,2.99721285710944,5.02163599475406,1.83721742269232,4.51135421730992,6.00479725436449
"293",1009328.91137331,1021419.77899799,1128448.76228058,1780080.56234917,2020.98050514044,2.99678530379711,5.02047838137149,1.83689234007463,4.51158102744225,5.00802658060806
"294",1018291.5614176,1031832.40103247,1139666.50766897,1779589.57458474,2020.97900943164,2.99627844542499,5.0190920075097,1.8359481419525,4.51344141212913,2.00881512107939
"295",1053603.29116324,1067496.67284682,1173688.87188861,1778054.43148953,2020.97474874587,2.99477052014754,5.01456973634011,1.83548655825282,4.51157144955867,1.01213779743681
"296",1150198.19700428,1148783.34316248,1223892.75344198,1792383.49041416,2021.04448009417,2.01181725632425,5.0018068636376,1.18251017846456,2.44513181835738,30.9626319183177
"297",1113518.39072173,1112759.62790727,1190518.3703948,1794737.43545877,2021.04857812621,2.01346491755008,5.00637021664421,1.18229655579549,2.4486530679001,29.9458019785041
"298",1116688.75532772,1116410.63126887,1194421.12554623,1794433.7381336,2021.04806147554,2.01326089810868,5.00587831753918,1.18199353011228,2.44928362508084,28.9481961749347
"299",1106516.41136372,1107764.86937318,1187708.89976764,1794699.6179719,2021.04879416158,2.01353523958817,5.00689260209155,1.18114147752726,2.45262826632112,25.9480525399877
"300",1112327.10046073,1114050.6538532,1194105.76933943,1794633.30601968,2021.04796176861,2.01329447418022,5.00608705245695,1.18079333879638,2.45299067789538,24.9451124410197
"301",1149434.95689068,1151502.34221684,1229805.08734223,1792923.84027804,2021.04349440765,2.01169175441528,5.00133412258319,1.18033289468046,2.45100053221767,23.9501731942383
"302",1157069.17941469,1159592.2052417,1237862.14978711,1791959.05797476,2021.04246961892,2.01120478753992,5.00025724159072,1.18005429686405,2.45137462356935,22.9605283767777
"303",1141705.68251758,1144790.90568573,1224427.56299606,1792888.5258994,2021.04409927417,2.01186136636923,5.00211633478248,1.17979312391016,2.45335014148275,21.9540275778089
"304",1143271.76155362,1147836.0338275,1228712.3950136,1792653.64272755,2021.04346582527,2.01164890010154,5.00165605026723,1.17888800011423,2.45579101713933,18.9550384885192
"305",1153508.64341209,1158527.23952602,1239244.54463431,1792204.85260087,2021.04212298472,2.01118432346487,5.00028451434544,1.17853820496808,2.45584853276209,17.9556287083
"306",1257351.87847671,1262452.9471865,1337499.84545424,1788251.87731189,2021.02987428173,2.00693942315037,4.98717942613263,1.17771884552911,2.44860847132612,16.9576093486783
"307",1358660.31765901,1363820.06270912,1433244.51375704,1782091.29791649,2021.01797653634,2.00231832004757,4.97427350727924,1.17713043630342,2.4419926917374,15.9963503869523
"308",1326266.66495863,1332046.85785364,1403812.60401504,1783019.07765857,2021.02160578133,2.00352980658483,4.97823441318041,1.17701527918776,2.44541433681475,14.9998124835425
"309",1285854.0909306,1293294.33592956,1368813.99992258,1785324.03194355,2021.02583977149,2.00521393330451,4.9830860163981,1.17622895369132,2.45094843730955,11.9847238161199
"310",1299477.93003223,1307359.99776573,1382524.04048838,1784813.2829869,2021.02410075776,2.00462604876036,4.98129326411739,1.17585602331148,2.45072989079542,10.9843281956942
"311",1327400.45562411,1335661.97413825,1409611.85841081,1783388.53093827,2021.02070498775,2.0033819889759,4.97768866952834,1.17544726184324,2.44946679550955,9.99019771116311
"312",1349270.44211331,1357935.69534856,1431028.50076681,1782206.69059623,2021.0180139906,2.00238575776743,4.97484360151491,1.17506731410242,2.44867253124093,8.99571629368761
"313",1355515.7867318,1364648.28530676,1437808.27069921,1781707.78548535,2021.01714101634,2.00204090659334,4.97396212930626,1.17475645471616,2.44907820427597,7.99943622714606
"314",1356990.65542901,1367603.91479323,1442013.00991126,1781568.05770098,2021.01651597745,2.00185119214221,4.97351800220898,1.17384309309341,2.45150919048452,4.99897959697593
"315",1374725.90194733,1385762.61612748,1459567.93147678,1780765.01539307,2021.01430129668,2.00106850459551,4.97120275922304,1.17346265441279,2.45099576056672,4.0008566335741
"316",1402412.88724407,1413830.5408318,1486437.21957748,1779386.67488677,2021.01093206056,1.99984177106321,4.96762962550684,1.17305151127234,2.44974406163317,3.00612182979797
"317",1430157.00000311,1441954.771482,1513357.6718422,1777965.77109888,2021.00755714542,1.99860432818549,4.9640472491923,1.17264391308664,2.44849540000631,2.01203393459589
"318",1412912.84582324,1425268.58383104,1498113.92926978,1778170.05435953,2021.00942513524,1.99917149585193,4.96610111383067,1.17246758148146,2.45076496245379,1.01822013585303
"319",1445553.43779506,1445528.07164827,1505509.34266437,1787171.05177284,2021.01558387447,2.00517349094754,5.01143003322054,1.02178885596382,1.94163909182461,25.9799220229885
"320",1453837.78639184,1454279.78698487,1514232.77358145,1787154.77624806,2021.01445983456,2.00486247329403,5.01032175566847,1.02141478887718,1.94178222427321,24.9747390422607
"321",1488676.23506408,1489468.00990062,1547793.05390965,1785321.34249047,2021.01026192527,2.00330797965314,5.00584253739471,1.02098553116283,1.94000771734005,23.9831050714701
"322",1526925.47843615,1528056.16379319,1584560.47673213,1783542.8195941,2021.0056622201,2.00165369215001,5.00094517890572,1.02052185693214,1.93793346776157,22.9886035631965
"323",1553381.73575799,1554893.87218055,1610258.91952227,1781912.93642831,2021.00244356446,2.00041480290906,4.99751099115646,1.02014509611606,1.93683286693349,21.9986069121016
"324",1558123.60094207,1561101.86121809,1617518.70317506,1781538.12803443,2021.00144062032,2.00006970860895,4.99665153860121,1.01922603547311,1.93903005602876,19.0000012307472
"325",1561738.93967898,1565196.77997529,1621841.29477137,1781265.97197155,2021.00087096212,1.99985773685855,4.99610634402114,1.01891620924216,1.93961699128809,18.0016317290035
"326",1570917.20833492,1574833.98203069,1631382.9786474,1780884.29376274,2020.99965079413,1.99944162485352,4.9948689204257,1.01856911966308,1.93975194401023,17.0017670059528
"327",1567394.42915554,1571816.71719807,1629006.42130469,1780714.6967091,2020.99991676034,1.99948370419003,4.99521000949376,1.01831070755483,1.94092588134065,16.005923022078
"328",1554800.32568078,1561258.13808742,1620980.59310572,1781300.19510042,2021.00077431864,1.99986590987236,4.99645468502468,1.01714444435096,1.9452603312292,12.0014744813296
"329",1560171.27450222,1567102.52630427,1626951.78032771,1781018.98843014,2020.999998749,1.99959481628843,4.99569234308801,1.01682043992148,1.94569989706464,11.0022253479371
"330",1573202.87868815,1580576.40931105,1640099.23948571,1780401.46442262,2020.99833185086,1.9990040481378,4.99396718736452,1.01646270211104,1.94555141586381,10.0038817146292
"331",1587682.39385454,1595490.46491557,1654595.67990664,1779594.67354068,2020.99649952341,1.9983267327324,4.9920535809378,1.01611050264096,1.94531508340072,9.00771815379207
"332",1590926.95563378,1599215.31020919,1658567.72749278,1779284.08576791,2020.99597432758,1.99811886196129,4.99155216942867,1.01580749458081,1.94594061828963,8.01017918317385
"333",1590059.08421851,1599837.39144486,1660576.51124364,1779224.26271076,2020.99562242438,1.99802213934622,4.99140130321912,1.01490662398385,1.94855568991432,5.00981235689397
"334",1595115.01729913,1605367.70170846,1666251.23005844,1778933.52658145,2020.99488407169,1.99775933598347,4.99067735050426,1.01458622074602,1.94902376561271,4.01089931139883
"335",1606537.31279968,1617239.04606003,1677892.03103417,1778401.88290018,2020.99340405102,1.99723888857464,4.98915524164728,1.01423412606395,1.94899599615608,3.01212207466925
"336",1618303.92402573,1629451.08977286,1689846.53385149,1777704.47176715,2020.99188760884,1.99667276034217,4.98758210036878,1.0138947942138,1.9489697130925,2.01579321831431
"337",1602599.37715581,1614302.35719146,1676061.45230534,1778120.61723104,2020.99356971075,1.99723376533692,4.98945685311809,1.01368519585492,1.95106930747793,1.01769522291764
"338",1628911.13177317,1626735.42561977,1674162.93133061,1783401.8525421,2020.9909985318,2.00001287555346,5.02531408507335,0.862750662452444,1.43614183395151,28.9950022018219
"339",1629118.92308304,1627440.05252014,1675306.98336466,1783510.11597461,2020.99081976948,1.99999107478252,5.02520904729967,0.862433963510805,1.43694756640633,27.9925409738196
"340",1641906.41124972,1640669.74654414,1688221.5080927,1782830.83748921,2020.98918302571,1.99939543028821,5.02351084086478,0.862084169650718,1.43683125353507,26.9953267139215
"341",1651264.7040417,1650483.89492081,1697922.47268199,1782281.78467832,2020.98794576489,1.99893866004924,5.02224257932022,0.861751402317769,1.43698193837966,25.9980319091776
"342",1652339.58753662,1652048.48429114,1699864.41307983,1782107.03599427,2020.98767203364,1.99882976443402,5.0220159493688,0.86145410152248,1.43776650117281,24.9995878402576
"343",1650327.6870851,1651531.02062806,1700800.82902938,1782085.92549831,2020.98745351806,1.99877838860677,5.02200827526997,0.86055935978532,1.44047152407073,21.9992697786259
"344",1650617.01096078,1652313.97775169,1702009.80207473,1781995.43368322,2020.98726998528,1.99871261842705,5.02188293964622,0.860260800942555,1.44130716537035,20.9999374516025
"345",1654452.25109151,1656629.56104178,1706545.0058139,1781826.3228465,2020.98667201811,1.99851489476652,5.02131591067126,0.859939324535493,1.4418563365916,19.9997928029079
"346",1651398.29865622,1654081.0185916,1704614.82519117,1781758.70323055,2020.98688047427,1.99856288418387,5.02160438743912,0.859667231521451,1.44297157466124,19.0020455065944
"347",1622289.37252452,1627070.75686245,1681102.30089078,1782794.84031213,2020.98966618649,1.9995772111306,5.02491056473224,0.858599698176243,1.44862458197976,15.0000301958794
"348",1602473.41394368,1607835.92088651,1663500.03165328,1783975.14837301,2020.99181255434,2.00043109683331,5.02733210766702,0.858352883515932,1.45093161945614,13.9921182190185
"349",1608364.14357096,1614198.49563952,1669960.20910662,1783706.47637998,2020.99097565318,2.00014566141079,5.02650625870354,0.858023239331518,1.45132473453844,12.9923655026666
"350",1617037.37633979,1623330.52073387,1679020.02937553,1783197.7097471,2020.98981785339,1.99971960060936,5.02532462332857,0.857692520839381,1.45152611382173,11.9948265367159
"351",1616712.50738944,1623500.9042075,1679650.13666466,1783074.41158712,2020.98970722705,1.99966703707226,5.0252734033814,0.85740233173528,1.45241997768261,10.9963768535608
"352",1606464.19619725,1614780.00383472,1672868.82124412,1783378.96349977,2020.99044789815,1.99995189337342,5.02629905539977,0.856547264365647,1.45576390212951,7.99565949029085
"353",1611023.92606862,1619819.25648307,1678091.19179507,1783322.62879246,2020.98976214205,1.99975398854397,5.02564841570955,0.856208893891196,1.45623066791734,6.99328978482993
"354",1618821.60888434,1628077.26116183,1686322.71450801,1782714.15646669,2020.98870955169,1.99933575082178,5.0245697083,0.855895124390915,1.45652485519552,5.99785511951053
"355",1602927.15975795,1612741.68816796,1672368.87463675,1783294.29254502,2020.99040998801,1.99993703276244,5.02647634391924,0.855671609128289,1.45861018316093,4.99724705126958
"356",1647297.26640346,1657437.29810701,1714915.99240963,1782028.24976585,2020.98507923563,1.99818969647087,5.02084992510523,0.855106938570774,1.45592132262979,3.99098408121316
"357",1645874.20200152,1641160.77338582,1682778.80493174,1779165.0674553,2021.00950862741,0.999799658983898,3.97259464384828,4.14745559324248,11.5315811756161,31.0151036447202
"358",1602549.42276983,1598517.80405119,1643174.38164737,1781721.65336148,2021.01438196435,1.00170609449999,3.9779885691804,4.14727967518247,11.5356290146828,29.9989120172339
"359",1601451.45163158,1597920.37024412,1643088.81113412,1781777.80763557,2021.01435777364,1.00171603653684,3.97804200814143,4.14697909852689,11.5365552590426,28.9980454100262
"360",1590397.52243677,1587404.55504365,1633665.14379852,1782072.49847129,2021.01549677072,1.00210016654665,3.97933651701393,4.1467411813576,11.5382825349143,27.9991751669956
"361",1578490.42561906,1577530.29958144,1626283.32764969,1782635.41455428,2021.01627421167,1.0024552790547,3.98049523777978,4.14557117463537,11.5425628444491,23.9946867117599
"362",1587513.50380332,1587012.13200408,1635676.39958385,1782205.45020083,2021.01507343167,1.00203419071883,3.97927448163748,4.14522999084476,11.5427199201849,22.9956842318175
"363",1596162.76348818,1596119.79846014,1644711.83478513,1781664.8927851,2021.01391921475,1.00160230386283,3.97809416800447,4.14490249086073,11.5429292257732,21.9986673269067
"364",1596553.9148227,1597003.87238274,1646015.01361752,1781549.77419488,2021.01372432122,1.00152809500509,3.97795499645161,4.1446053940816,11.54376078571,20.9996691711818
"365",1592926.44215626,1594876.94647813,1645436.16810114,1781568.21025245,2021.01369453807,1.00153761370871,3.97814875631612,4.1437207407178,11.5465956380816,17.9996616582432
"366",1595929.60596906,1598363.94225409,1649192.32372488,1781442.71632157,2021.01319321296,1.00137608515737,3.97768667010442,4.14340225658922,11.5472073678216,16.9993053910826
"367",1601639.24375423,1604544.57403849,1655476.52351094,1781074.04599967,2021.01237999043,1.00107576957617,3.97687802247504,4.14308364140353,11.5476343875042,16.0012564840497
"368",1563316.81895081,1566867.76638061,1620494.92175224,1782333.72662185,2021.01669732631,1.00254954564987,3.98158776185961,4.14298780344683,11.5514978657967,15.0028732297313
"369",1517497.15023948,1521739.44457215,1578550.92161762,1784958.2855781,2021.02186195143,1.00455145375853,3.98729311226935,4.14282681041174,11.5557449183741,13.9870508645995
"370",1509547.65164132,1515309.28388923,1573928.16409108,1785248.78972312,2021.0223330532,1.00475843876074,3.98803431634206,4.14195338619197,11.5588962829768,10.9852168123625
"371",1512859.54269379,1519103.72119124,1577973.40667647,1785107.70710546,2021.0217958564,1.00458360423897,3.98753332358809,4.14163373547426,11.559484691299,9.98492955976603
"372",1526054.59418412,1532740.2192437,1591273.3102362,1784471.62484548,2021.02011021596,1.00398364966667,3.98578703917646,4.14127635679467,11.5593257728367,8.98678716084244
"373",1539669.40241429,1546793.09999385,1604959.77818288,1783703.80176048,2021.01837847414,1.00334262696054,3.98398216345008,4.14092786972117,11.5591556306564,7.99050532044081
"374",1543921.11170254,1551521.33885177,1609876.659109,1783372.30087275,2021.01773553217,1.00309757194402,3.98335537063636,4.14061821806717,11.5596995367827,6.99271297860163
"375",1542342.07442669,1551434.44496425,1611216.442489,1783295.97047161,2021.01746752741,1.00302060545404,3.98329142804917,4.13972500289105,11.5623780433989,3.9930248856179
"376",1547358.16676298,1556925.96533208,1616857.38663796,1783067.41143855,2021.01673235015,1.00277202452542,3.98257559438273,4.13939904761168,11.5628379796176,2.9931413815915
"377",1553153.62187149,1563191.75916189,1623220.75552257,1782674.15493066,2021.01590964569,1.00246380070401,3.98175508892085,4.13908202776233,11.5632622696332,1.99543533797328
"378",1575691.32938738,1586135.55498239,1645283.13045498,1781807.67799243,2021.0131326299,1.00151134680707,3.97884384896321,4.13866647055711,11.5623528786007,0.995524272018727
"379",1560647.76669973,1556807.85714281,1602688.30659815,1780804.98235122,2020.99793964347,0.99945617707042,4.00125663962406,3.9861881924732,11.0432741378564,30.0103801811208
"380",1510407.7367172,1508268.81572375,1558487.4766582,1783606.7982753,2021.00331549189,1.00156399464171,4.00734675521208,3.98543894137065,11.0495504909341,26.9930844022331
"381",1513167.73868912,1512010.35333174,1562961.38900008,1783543.6732029,2021.00268946083,1.00138582924904,4.00683292552053,3.98481197048928,11.0510147424222,24.9912634855598
"382",1526731.7315385,1526012.81140931,1576600.9969472,1782790.72769617,2021.00096332588,1.00074955563988,4.00503508766354,3.98446250850291,11.0508461574112,23.9947735217081
"383",1531725.86800312,1531480.37862779,1582213.04645056,1782421.26783351,2021.00023413105,1.00047240446916,4.00431470813834,3.98415009610694,11.0513340675351,22.9971546783897
"384",1533159.02906151,1534393.69602119,1586375.62593939,1782230.74053787,2020.9996152166,1.00027349124281,4.00387311276495,3.9832419065634,11.0537780081152,19.9975342501221
"385",1540739.26057765,1542438.18584645,1594415.62633124,1781839.31278518,2020.99858291332,0.99990745590138,4.00283242040789,3.98290942755263,11.0540504365426,18.9987576863681
"386",1550869.04289187,1553021.290472,1604841.71293415,1781297.51300456,2020.99725489493,0.999427039218328,4.00146931340896,3.98256936529405,11.0541342799685,18.0008968543824
"387",1563288.64856323,1565885.08693242,1617413.56598165,1780667.59978829,2020.99566015227,0.998853649847992,3.99981905391756,3.98221804325507,11.0540400515995,17.0031082818236
"388",1558039.01213842,1561148.47419746,1613421.27676337,1780606.80040202,2020.99612624384,0.998974645877734,4.000378878087,3.98196410887922,11.0553404334862,16.0065330152591
"389",1547953.95455953,1552593.76193077,1606807.25332454,1781148.84641874,2020.99684200848,0.999303542306551,4.00139661076267,3.98108513318386,11.0586264888198,13.0019248180101
"390",1555220.47840469,1560325.48483552,1614552.04372767,1780748.394976,2020.99584675637,0.998945859661015,4.00039417222716,3.98075619622398,11.0589272223361,12.0034754958795
"391",1573337.39365998,1579359.93325118,1633405.71951962,1779906.60658716,2020.99343645008,0.998105146383336,3.99794486086099,3.98007150325099,11.059232005041,10.0051393378837
"392",1587134.7007566,1593592.25405587,1647253.90244026,1778973.27663213,2020.99168727974,0.997423772962384,3.99610893792779,3.97973714020154,11.0590770387813,9.0113961222075
"393",1586826.1553415,1594771.01252274,1649785.15485918,1778863.49418703,2020.99127091196,0.997298429829157,3.9958864657981,3.97883621446535,11.0616538829605,6.01150140967157
"394",1588883.00527297,1597314.28411259,1652649.80553062,1778693.91027687,2020.99088176103,0.997158591247076,3.99553890532926,3.9785300140306,11.0623541223808,5.01240188894781
"395",1589035.64557265,1597961.33151148,1653731.60699279,1778624.23225371,2020.99071377365,0.997101603684507,3.99543151130408,3.97823065305317,11.0631975108062,4.01281666514567
"396",1606027.12421522,1615381.12982265,1670597.13010453,1777978.90796907,2020.98858260946,0.996375947806884,3.99321618750493,3.97784163561315,11.0627179985219,3.01260701848407
"397",1598737.18079382,1608608.29883276,1664676.73974981,1777721.41889821,2020.9892930106,0.996522585131618,3.99401770234073,3.97762381818527,11.0642280449506,2.02036558774613
"398",1663269.78313988,1659140.40407416,1699043.24120927,1784920.6032329,2020.99044483239,1.00073610658036,4.03375897242842,3.82747954642932,10.5494074802092,29.985407789621
"399",1681852.60212781,1678138.56488397,1717373.52477338,1783763.15544487,2020.9881391996,0.999852121577243,4.03132087002354,3.82712543986779,10.5488877674914,28.9924543692244
"400",1690420.36746687,1687167.06830225,1726340.59930501,1783362.14145941,2020.98699117938,0.999451895765026,4.03015780040542,3.826785411663,10.5490781333548,27.9932548533409
"401",1702987.6656172,1700177.32300463,1739048.27816614,1782682.67454471,2020.98538029316,0.99886339127678,4.02848676060807,3.82643752149369,10.5489805489398,26.9961720704952
"402",1707612.83956403,1705277.20697792,1744313.81061446,1782314.35167088,2020.98469439158,0.998598506242232,4.02781197780541,3.82612816133426,10.5494995722951,25.9987503200836
"403",1704927.10840719,1704088.18268855,1744617.12333361,1782290.81423664,2020.98455505062,0.998568595847132,4.02788734441297,3.8252394206918,10.5522622513326,22.9988641788351
"404",1708548.5313443,1708190.76076873,1748951.79911287,1782127.16458491,2020.98398205626,0.998378978677228,4.02734698645502,3.8249192579142,10.5528285630615,21.9987569980031
"405",1719259.85116579,1719353.3645556,1759923.95805875,1781582.07494898,2020.98258583773,0.997878917499522,4.02591193539432,3.82457452686001,10.5528636451536,21.0006094570542
"406",1731905.37225112,1732441.70332432,1772705.62940595,1780911.36512397,2020.98096555559,0.99728968274934,4.02423169209579,3.82422513673237,10.5527577970722,20.0033410823621
"407",1735965.21522347,1736978.28308933,1777440.48817052,1780549.31527074,2020.98034587922,0.99704453385263,4.02362700672701,3.82392002381677,10.553323653069,19.0061489091296
"408",1730174.24246902,1732696.67713786,1774835.01959551,1780664.07669356,2020.98056779001,0.997144613386417,4.02409275085971,3.82304476998801,10.5563243310024,16.0058641943548
"409",1700484.81919642,1703620.46220713,1747951.35702318,1781728.79123751,2020.98387621663,0.998296391818972,4.02772694623072,3.82289347339759,10.559491019311,15.00556009388
"410",1681861.89340743,1685576.70712097,1731478.26182511,1783053.9514839,2020.98587900779,0.999141486748839,4.03000870158598,3.82262271157591,10.5616699293937,13.9946370642715
"411",1695500.69753936,1699653.59543135,1745187.64445949,1782292.5037096,2020.98414429452,0.998501006772059,4.02820119252933,3.82227341472428,10.5614965686362,12.9982393348892
"412",1700835.69376572,1706946.52660776,1753938.65848632,1781773.99832605,2020.98292343248,0.998069178187471,4.0271761679899,3.82105823614795,10.564513465913,9.00097439134259
"413",1700117.88381799,1706726.07160493,1754202.68254138,1781702.2303204,2020.98285769712,0.998040136761924,4.02717609924313,3.82076652828823,10.565431140507,8.00193041663118
"414",1695651.61658149,1702773.50271374,1750959.63873759,1781869.5514368,2020.98322629956,0.998183006107868,4.02765098533426,3.82048426301548,10.5666227441333,7.00125232880029
"415",1699246.6752378,1706850.38860613,1755271.87143937,1781745.46300445,2020.98265544479,0.998002471291533,4.02711591852302,3.82016057635093,10.5671839631475,6.0005282696127
"416",1703825.00874794,1711903.61217291,1760493.48327591,1781378.4827302,2020.9819750104,0.997739392520944,4.02644698600834,3.81985149010527,10.5677067143365,5.00311239017083
"417",1710208.01611808,1719747.61487449,1769296.813377,1781036.80448605,2020.98077857555,0.997347675777852,4.02538668608065,3.81891523366114,10.5697584356342,2.00301973619811
"418",1739583.42860387,1749499.11281808,1797755.80641586,1779721.26289205,2020.97720958001,0.99607894472535,4.02160839676761,3.81848367768401,10.5683517567041,1.00629621161045
"419",1723516.70538481,1711219.80724065,1707690.69875062,383168.165051511,2020.01981551394,4.00292695723297,3.9768649372218,3.17472926410595,8.45142531795995,30.0023939314744
"420",1683008.25795914,1671383.64971808,1670732.25564468,385732.718310375,2020.02435798651,4.00474322385041,3.98191167490867,3.17452847023652,8.45523258163996,28.9844318368587
"421",1686463.64086651,1675318.93613238,1674903.6998417,385445.341920927,2020.02380747684,4.00453330383922,3.98138543866012,3.17422145656789,8.45583591715129,27.9863989066949
"422",1678938.99590258,1669309.93860952,1670671.10125529,385583.777161733,2020.02423236997,4.00469482935468,3.98206637555175,3.17335880703444,8.45897939225877,24.9867473188946
"423",1676831.40138273,1667708.1036113,1669644.19729208,385760.093001223,2020.024323818,4.00476266505561,3.98225061220315,3.17305548822595,8.45996908414282,23.9845493570432
"424",1684211.69589525,1675553.02134377,1677495.11342733,385346.959660789,2020.02331551424,4.00439863706169,3.98123347878377,3.17272677888381,8.46026250888051,22.9862363373565
"425",1693523.58578425,1685321.95977903,1687156.61673285,384868.219367144,2020.02208200276,4.00395799415168,3.97997456513807,3.17238774462111,8.46040410380443,21.9878448838536
"426",1697262.25442094,1689538.84153883,1691591.28712279,384531.822210947,2020.02149941635,4.0037286488507,3.97941084080692,3.17208295101308,8.46099247301232,20.9904301169256
"427",1694682.92952737,1688456.14281424,1691995.68326142,384527.553663181,2020.02134711641,4.00369927415896,3.97947406677029,3.17119147270689,8.46374254778518,17.9901739432218
"428",1697028.59233793,1691287.60585756,1695133.09346123,384382.912209622,2020.02092345263,4.00355520326179,3.97909214478874,3.17088043462414,8.4644136457584,16.9905072944797
"429",1698208.79588666,1692957.53503199,1697175.48298408,384234.009111851,2020.02063673102,4.00344824572586,3.97885384692327,3.17057978211627,8.4651844777946,15.9915887192334
"430",1663887.97577622,1659267.45715419,1665948.05963845,385413.336436549,2020.02448617102,4.00477485038747,3.98306556157114,3.17045728820116,8.46872312066193,14.9921549975054
"431",1624758.6813257,1620800.6765594,1630264.93941096,387634.087575195,2020.0288750213,4.00647469156494,3.98792437701377,3.17027726869044,8.47247700691278,13.978882844585
"432",1618022.0032697,1615578.40827611,1626778.33627009,387871.696123263,2020.02920500117,4.00663113894097,3.98851316821862,3.16939847073607,8.47553520824465,10.9771865632774
"433",1613879.70542944,1611947.70218764,1623835.62931844,387971.163902445,2020.02953720514,4.00674934219765,3.98894457517368,3.16911986207194,8.47671188144113,9.97740388123849
"434",1617070.65609112,1615622.77877276,1627771.91945789,387909.34476072,2020.02901229301,4.00659492570556,3.98846259083126,3.16879373441704,8.47729586919916,8.97592041477488
"435",1634564.4281929,1633539.99826232,1645096.68558369,387049.618227203,2020.02682733393,4.00580832953424,3.98617423219456,3.16842073649473,8.47681344379271,7.97884425175735
"436",1645639.0609298,1646547.87804046,1659219.06599239,386187.938750542,2020.02494086023,4.0051180349458,3.98442313719137,3.16718892711894,8.47940665396178,3.98371517302993
"437",1655686.98715376,1657050.56187226,1669572.8714231,385724.679371595,2020.02362055501,4.00465661168063,3.98307417749807,3.16684212171755,8.4794828926625,2.98464688023618
"438",1663827.56149419,1665651.10261325,1678129.75215797,385171.813487393,2020.02252636139,4.00423875191925,3.98195601311402,3.16652014502019,8.4797376651111,1.98812346962544
"439",1682307.7611487,1684553.59342625,1696389.97228319,384462.969226331,2020.02022193792,4.00345135456975,3.97955367709503,3.16612439787716,8.47914353512161,0.988060421961428
"440",1703872.69947968,1691229.11058198,1687708.6340329,386162.849726952,2020.01103970248,4.00362701678855,4.00819900315482,3.01498981407638,7.96020228412498,30.9893481350399
"441",1666216.52316418,1655218.90868968,1655280.70416569,388151.955389787,2020.01495768951,4.00515562389027,4.01269414099273,3.0142098179562,7.96556090284502,27.9776991348504
"442",1661258.19101516,1650777.76751698,1651582.65934231,388442.257513434,2020.01538109485,4.00534009821746,4.01323609174621,3.01392011063691,7.96677149221404,26.9753426730899
"443",1670052.32560394,1660031.87573525,1660762.41367482,388041.934372672,2020.01420647942,4.00493263535533,4.01204511870778,3.01357807819906,7.96694251191977,25.9760000454896
"444",1676674.87640758,1667120.59070736,1667897.34747359,387557.278867841,2020.01328887222,4.00457844735378,4.01111782465899,3.01326263760296,7.96731352061442,24.9792721707215
"445",1673435.37301521,1664389.34264422,1665801.6913291,387639.942602807,2020.0135154831,4.00466372280395,4.01143694139295,3.01297788961796,7.9684166629024,23.9792313298306
"446",1672942.36895647,1665384.93063743,1668162.29490948,387574.827027145,2020.01311969375,4.00455367780597,4.01123953568317,3.01207431008089,7.97100089003954,20.9787303784862
"447",1677734.28588851,1670652.00065374,1673588.50202363,387275.420055414,2020.01241254931,4.00429768031418,4.01054772192176,3.01175698986425,7.97149298676528,19.9801099439102
"448",1686072.6030617,1679451.88820813,1682340.23332009,386877.612114806,2020.01129139165,4.00390560190292,4.0094131364013,3.0114186229077,7.97170223805697,18.9809930567102
